recnum,trans_date,docket_no,regist_no,date_occurrence,locat_near,location,acft_make,acft_model,second_acft_regno,time_occur,acc_inc_class,locat_state_terr,acft_make_code,acft_model_code,engin_make,engin_model,type_craft,landing_gear,wgt_cat,no_engines,type_power,acft_adamg,fire_aftr_impt,fuel_type,type_operator,kind_fly_gena,name_comm_carr,operation_type,accident_type1,operation_phase1,accident_type2,operation_phase2,alt_of_occ,recv_alt,aircraft_speed,operator,forced_landing,emergency,recov_loss,oxy_systm,paraachute,light_cond,type_weathr,wethr_brief,wethr_forcast,flight_plan,instrm_approh,air_equt_inst_flt,airpt_proix,airpt_acc_dirt,lat_dist,airport_class,airport_name,elev_airpt,runwy_comp,runwy_cond,runwy_lite,runwy_hazz,runwy_barr,tower_unicom,runway_ln,depart_pt,lastpln_depart,inten_destin,gndele_accsite,terrain_typ,miss_aircft,airspace_seg,pilot_involed1,pilot_involed2,hours_total_pilot1,hours_total_pilot2,hours_in_type_pilot1,hours_in_type_pilot2,age_pilot1,age_pilot2,medical_cert_pilot1,medical_cert_pilot2,rating_1,rating_2,rated_aircraft_1,rated_aircraft_2,certificate_pilot1,certificate_pilot2,occupation_1,occupation_2,at_controls,cause_factor_1p,cause_factor_1m,cause_factor_1s,cause_factor_2p,cause_factor_2m,cause_factor_2s,cause_factor_3p,cause_factor_3m,cause_factor_3s,cause_factor_4p,cause_factor_4m,cause_factor_4s,cause_factor_5p,cause_factor_5m,cause_factor_5s,cause_factor_6p,cause_factor_6m,cause_factor_6s,cause_factor_7p,cause_factor_7m,cause_factor_7s,cause_factor_8p,cause_factor_8m,cause_factor_8s,cause_factor_9p,cause_factor_9m,cause_factor_9s,cause_factor_10p,cause_factor_10m,cause_factor_10s,injury_index,pilot_fatal,pilot_serious,pilot_minor,pilot_none,pilot_unknown,pilot_totals,co_pilot_fatal,co_pilot_serious,co_pilot_minor,co_pilot_none,co_pilot_unknown,co_pilot_totals,dual_student_fatal,dual_student_serious,dual_student_minor,dual_student_none,dual_student_unknown,dual_student_totals,hull_loss,chk_pilot_fatal,chk_pilot_serious,chk_pilot_minor,chk_pilot_none,chk_pilot_unknown,chk_pilot_totals,flt_engn_fatal,flt_engn_serious,flt_engn_minor,flt_engn_none,flt_engn_unknown,flt_engn_totals,navigtr_fatal,navigtr_serious,navigtr_minor,navigtr_none,navigtr_unknown,navigtr_totals,cabin_attn_fatal,cabin_attn_serious,cabin_attn_minor,cabin_attn_none,cabin_attn_unknown,cabin_attn_totals,extra_crew_fatal,extra_crew_serious,extra_crew_minor,extra_crew_none,extra_crew_unknown,extra_crew_totals,passengers_fatal,passengers_serious,passengers_minor,passengers_none,passengers_unknown,passengers_totals,total_abrd_fatal,total_abrd_serious,total_abrd_minor,total_abrd_none,total_abrd_unknown,total_abrd_totals,other_airc_fatal,other_airc_serious,other_airc_minor,other_airc_none,other_airc_unknown,other_airc_totals,other_grnd_fatal,other_grnd_serious,other_grnd_minor,other_grnd_none,other_grnd_unknown,other_xxxx_totals,bi_fligt_rev,recency_expr,comm_plt_prof,runway_used,grand_total_fatal,grand_total_serious,grand_total_minor,grand_total_none,grand_total_unknown,grand_total_totals,faa_persnl_fatal,_source_file,_ingested_at
951,1966-02-19 00:00:00,2 0659,N5940T,1964-11-12 00:00:00,,RED ROCK ARIZ,CESSNA,150,,1245,A,03,039,12,20,22,A,A,A,1,A,D,,,D,B0,,,N0,DB,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,01875,D,,,A,,00600A,,00150A,,42A,,EA,,AA,,A,,BA,,,,A,64,A,15,88,A,14,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
952,1966-02-19 00:00:00,2 0660,N78213,1964-11-14 00:00:00,,COOPERSTOWN NY,SWIFT,GC1B,,1255,A,32,162,01,20,13,A,A,A,1,A,D,,,D,B2,,,U,D1,J,EB,,,,,A,,,,,B,A,,,B,,,A,,,F,COOPERSTOWN,01660,D,,,,,,01330,,,,,,,,A,,01200A,,00175A,,37A,,FA,,IA,,YA,,BA,,A,,A,74,A,KA,64,B,48,88,B,22,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
953,1966-07-07 00:00:00,2 0661,N8109D,1964-08-02 00:00:00,,BLOOMSBURG PA,PIPER,PA-22,,1405,A,38,124,23,12,06,A,A,A,1,A,D,Y,,F,B0,,,N1,C1,,,,,,,,,,,,B,A,N,,A,,,E,,,A,,00478,C,,,,,C,03444,,,,00475,H,,,A,,00211A,,00092A,,41A,,BA,,AA,,YA,,BA,,,,A,64,A,16,64,A,29,88,J,76,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
954,1966-07-07 00:00:00,2 0662,N8816R,1964-09-06 00:00:00,N,ATKINSON NEBR,BELLANCA,14-193,,2250,A,27,056,01,20,28,A,A,A,1,A,D,,,D,B0,,,M1,D9,,,,,,,,,,,,D,A,F,D,B,,Y,N,,,,,,,,,,,,,,,,02130,B,,,A,,16000A,,01400A,,56A,,EA,,MA,,YA,,FA,,,,A,64,A,04,64,A,33,82,A,X,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
955,1966-07-07 00:00:00,2 0663,N4961N,1964-09-10 00:00:00,N,FULTON ARK,BOEING,A75,,1230,A,04,027,15,29,06,A,A,A,1,A,D,,,C,CA,,,N0,DK,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00490,D,,,A,,00700A,,00300A,,42A,,EA,,AA,,YA,,CA,,GA,,A,64,A,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
956,1966-02-19 00:00:00,2 0664,N2454U,1964-09-13 00:00:00,,LA VERNE CALIF,CESSNA,172,N70171,1045,A,05,039,14,20,24,A,A,A,1,A,S,,,F,A0,,,L2,B0,,,,,,,,,,,,B,A,,,A,,,A,,,F,BRACKETT,00997,A,,,,,,03500,,,,,,,,A,C,ZA,00036C,ZA,00000C,ZA,31C,ZA,FC,ZA,AC,A,C,GA,BC,GA,C,C,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,,,,,0,0,0,3,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
957,1966-02-19 00:00:00,2 0664,N70171,1964-09-13 00:00:00,,LAVERNE CALIF,PIPER,J3,N2454U,1045,A,05,124,04,20,11,A,A,A,1,A,S,,,D,B0,,,L2,B0,,,,,,,,,,,,B,A,,,A,,,A,,,F,BRACKETT,00997,A,,,,,,03500,,,,,,,,A,,00350A,,00065A,,32A,,CA,,AA,,YA,,BA,,CA,,A,64,A,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,,,,,0,0,0,3,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
958,1966-02-19 00:00:00,2 0665,N7321T,1964-10-23 00:00:00,,RALLS TEX,CESSNA,172,,1645,A,43,039,14,20,24,A,A,A,1,A,D,,,F,CJ,,,N0,EJ,,,,,,,,,,,,B,A,,,B,,,E,E,,E,,Z,D,,,,,,,,,,Z,D,,,A,,00100A,,ZA,,ZA,,CA,,AA,,A,,BA,,,,A,64,A,46,64,A,07,88,1,AW,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
959,1966-02-19 00:00:00,2 0666,N86390,1964-10-25 00:00:00,,BOSCOBEL WIS,AERONCA,11AC,,Z,A,49,003,09,20,06,A,A,A,1,A,S,,,D,B0,,,Q,DB,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,Z,D,,,A,,00068A,,ZA,,27A,,CA,,AA,,A,,AA,,,,A,64,A,16,88,A,14,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
960,1966-02-19 00:00:00,2 0667,N5788W,1964-11-01 00:00:00,,KENDALLVILLE IND,PIPER,PA28,N95688,1000,A,14,124,28,12,09,A,A,A,1,A,N,,,F,B1,,,L1,EF,,,,,,,,,,,,B,A,,,A,,,A,,,A,KENDALVILLE,01000,,,,,,,02250,,,,,,,,A,,00055A,,00025A,,30A,,CA,,AA,,YA,,AA,,,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,,0,0,0,2,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
961,1966-09-13 00:00:00,2 0667,N95688,1964-11-01 00:00:00,,KENDALLVILLE IND,TAYLORCRAFT,BC12D,N5788W,1000,A,14,157,05,20,06,A,A,A,1,A,M,,,F,B1,,,L1,EE,,,,,,,,,,,,B,A,,,A,,,A,,,A,KENDALLVILLE,01000,C,,,,,C,2200,,,,,,,,A,,00026A,,00017A,,59A,,FA,,AA,,YA,,AA,,,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,,0,0,0,2,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
962,1966-07-07 00:00:00,2 0668,N61350,1964-08-19 00:00:00,N,TONOPAH NEVADA,DOUGLAS,DC-3,,2005,A,28,055,09,39,19,A,A,B,2,A,D,,C,E,CI,,,U,D1,G,EE,09300,,,,B,,,,,E,A,P,A,B,,Y,N,,,,,,,,,,,,,,,,,,,,A,,00026A,,00017A,,59A,,FA,,AA,,YA,,AA,,,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,,0,0,0,2,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
963,1966-02-19 00:00:00,2 0669,N8303E,1964-11-08 00:00:00,,WASHINGTON  ILL,MOONEY,M20A,,1140,A,13,101,02,12,09,A,A,A,1,A,S,,,D,B0,,,U,EB,E,EE,,,,,D,A,,,,B,A,,,A,,,E,,,E,WASHINGTON,00725,C,Y,,,,,01800,,,,00725,,,,A,,00300A,,00050A,,41A,,CA,,AA,,YA,,BA,,,,A,64,C,29,88,A,63,74,C,J3,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
964,1966-02-19 00:00:00,2 0670,N7665W,1964-11-13 00:00:00,,BURLINGTON CONN,PIPER,PA-28,,0930,A,07,124,28,12,10,A,A,A,1,A,D,,,D,B0,,,Q2,EJ,,,,,,,,,,,,D,A,Z,,B,,,F,E,,F,JOHNNYCAKE,01035,C,,Y,,,,02400,,,,01035,H,,,A,,00048A,,00009A,,21A,,CA,,AA,,YA,,AA,,,,A,64,A,66,64,A,33,64,A,02,82,J,H,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
965,1966-07-07 00:00:00,2 0671,N2190U,1964-08-06 00:00:00,N,BORDEN IND,BRANTLY,B2B,,1426,A,14,028,01,12,34,B,E,A,1,A,S,,,D,B2,,,N0,EB,,,00020,,,,,,,,,B,A,,,A,,,E,,,G,,,,,,,,,,,,,00500,B,,,A,,03045A,,00085A,,37A,,CA,,TA,,A,,BA,,,,A,64,A,08,64,A,15,,,,,,,,,,,,,,,,,,,,,,,,,M,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
966,1966-07-07 00:00:00,2 0672,N8809F,1964-09-04 00:00:00,N,WASCO CALIF,HUGHES,269A,,0630,A,05,077,01,12,09,B,E,A,1,A,S,,,C,CB,,,V2,C1,G,EH,00009,,,,B,G,,,,B,A,,,A,,,F,,,G,,,,,,,,,,,,,00500,D,,,A,,00600A,,00600A,,31A,,BA,,TA,,A,,CA,,GA,,A,78,C,BG,88,C,95,88,J,49,88,J,BD,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
967,1966-07-07 00:00:00,2 0673,N2120H,1964-09-05 00:00:00,,COLUMBUS IND,ERCOUPE,415C,,1115,A,14,063,01,20,11,A,A,A,1,A,S,,,N,B0,,,Q,C1,,,,,,,,,,,,B,A,,,A,,,K,C,,A,COLUMBUS,00612,,,,,,C,,,,,00620,J,,,A,,02000A,,00500A,,57A,,EA,,MA,,YA,,CA,,CA,,A,84,A,I,64,J,64,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
968,1966-07-07 00:00:00,2 0674,N5346K,1964-09-06 00:00:00,,SUFFIELD CONN,RYAN,NAVION,,1310,A,07,107,01,12,13,A,A,A,1,A,D,,,D,B0,,,M1,D9,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00215,D,,,A,,01050A,,ZA,,43A,,BA,,PA,,,,CA,,,,A,64,A,64,84,1,J,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
969,1966-07-07 00:00:00,2 0675,N3662G,1964-09-12 00:00:00,N,HOUSTON TEX,N. AMERICAN,T-28A,,1230,A,43,111,09,52,03,A,A,A,1,A,D,,,D,B2,,,M0,D1,,,,,,,,,,,,B,A,E,A,A,,,N,,,,,,,,,,,,,,,,00080,D,R,,A,,ZA,,00030A,,41A,,AJ,,AA,,A,,BA,,,,A,64,A,04,82,A,A,82,A,B,82,A,C,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
970,1966-08-05 00:00:00,2 0676,N6481Z,1964-09-12 00:00:00,N,HEREFORD TEX,PIPER,PA-25,,1655,A,43,124,26,12,06,A,A,A,1,A,D,Y,Z,C,CA,,,N0,DJ,,,,,,,,,,,,,,,,A,,,N,,,,,,,,,,,,,,,,03800,D,,,A,,06800A,,01000A,,43A,,BA,,MA,,YA,,CA,,GA,,A,64,A,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
971,1966-07-07 00:00:00,2 0705,N9106D,1964-08-19 00:00:00,,LUMBERTON NC,PIPER,PA-18,,1900,A,33,124,20,20,12,A,A,A,1,A,D,Y,,F,B0,,,Q,D7,,,,,,,,,,,,B,A,,,A,,,F,I,,A,LUMBERTON,,,,,,,,,,,,00126,D,,,A,,01316A,,00001A,,34A,,EA,,MA,,A,,CA,,HA,,A,64,A,23,64,A,33,68,1,K4,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
972,1966-07-07 00:00:00,2 0706,N5507B,1964-08-30 00:00:00,,TULARE CALIF,CESSNA,182,,Z,A,05,039,17,20,26,A,A,A,1,A,D,,,D,B0,,,M1,C1,,,,,,,,,,,,D,B,Z,A,A,A,Y,J,K,,F,TULARE,00270,,,,,,,,,,,00300,D,R,,A,,01200A,,00050A,,43A,,CA,,AA,,YA,,BA,,SA,,A,64,A,04,82,A,V,64,A,33,88,J,26,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
973,1969-06-24 00:00:00,2 0707,N5450T,1964-09-02 00:00:00,N,EIELSON AFB ALAS,CESSNA,172E,,2153,A,02,039,14,20,24,A,A,A,1,A,D,,,L,DK,,,M0,D1,,,02800,,100,,,,,,,D,B,Y,A,Y,,Y,N,,,,,,,,,,,,,,,,02800,A,,,A,,02400A,,00050A,,33A,,BA,,PA,,YA,,CA,,IA,,A,64,A,29,88,A,62,82,J,A,82,J,B,64,1,33,64,1,04,,,,,,,,,,,,,F,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
974,1966-07-07 00:00:00,2 0708,N220J,1964-09-09 00:00:00,N,VICTORIA TEXAS,BEECHCRAFT,D18S,USN 141860,1309,A,43,022,17,39,07,A,A,A,2,A,D,,,F,B2,,,L0,D1,,,16000,,091,HOUSTON-BEECH,,,,,,B,A,Z,A,A,,,N,,,,,,,,,,,,,,,,00115,D,,,A,,08678A,,00760A,,38A,,AA,,PA,,YA,,CA,,GA,,A,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,,2,0,0,0,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
975,1966-07-07 00:00:00,2 0708,USN 1418,1964-09-09 00:00:00,N,VICTORIA TEXAS,GRUMMAN,F11-A,N220J,1309,A,43,071,,52,,A,A,B,1,B,D,,Z,Y,B1,,,L0,D0,,,16000,,350,US NAVY,,,,,,B,A,Z,A,Y,,,N,,,,,,,,,,,,,,,,00115,D,,,A,,00286A,,00003A,,25A,,A,,A,,A,,A,,IA,,A,64,A,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,,2,0,0,0,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
976,1966-07-07 00:00:00,2 0709,N8382T,1964-09-13 00:00:00,,QUAKERTOWN PA,CESSNA,175,,1030,A,38,039,15,20,23,A,A,A,1,A,D,Y,Z,D,B2,,,N0,DB,,,,,,,,,,,,B,B,,,A,,Y,N,,,,,,,,,,,,,,,,00250,D,,,A,,00350A,,00250A,,47A,,CA,,AA,,YA,,BA,,,,A,64,A,15,88,A,67,64,A,33,82,J,A,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
977,1966-07-07 00:00:00,2 0710,N28582,1964-09-13 00:00:00,,MARQUETTE WIS,LUSCOMBE,8C,,1720,A,49,089,03,20,08,A,A,A,1,A,D,,Z,D,B0,,,Q,C1,,,00920,,,,,,,,,B,A,Z,,A,,,E,,,G,CLARK DRAGER FARM,,C,,,,,,02000,,,,00820,C,,,A,,01500A,,01450A,,40A,,CA,,AA,,YA,,BA,,,,A,64,A,16,88,A,06,64,1,33,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
978,1966-07-07 00:00:00,2 0711,N5391T,1964-09-13 00:00:00,,BOLING TEX,CESSNA,172E,,2328,A,43,039,14,20,24,A,A,A,1,A,D,,,F,B0,,,M0,D2,,,,,,,,,,,,D,A,,,A,,,L,G,,F,WHARTON,,,,,,,,,,,,00090,D,R,,A,,00700A,,00700A,,46A,,CA,,AA,,YA,,BA,,TA,,A,64,A,66,64,A,33,88,A,67,84,1,J,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
979,1966-07-07 00:00:00,2 0712,N40602,1964-09-14 00:00:00,N,RAYVILLE LA,PIPER,PA-18,,1545,A,18,124,20,12,06,A,A,A,1,A,D,Y,Z,C,CA,,,Q3,DK,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00072,D,,,A,,00950A,,00060A,,29A,,FA,,AA,,YA,,CA,,GA,,A,64,A,16,64,1,65,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
